Rfrg_Prvdr_Geo_Lvl,Rfrg_Prvdr_Geo_Cd,Rfrg_Prvdr_Geo_Desc,BETOS_Lvl,BETOS_Cd,BETOS_Desc,HCPCS_Cd,HCPCS_Desc,Suplr_Rentl_Ind,Tot_Rfrg_Prvdrs,Tot_Suplrs,Tot_Suplr_Benes,Tot_Suplr_Clms,Tot_Suplr_Srvcs,Avg_Suplr_Sbmtd_Chrg,Avg_Suplr_Mdcr_Alowd_Amt,Avg_Suplr_Mdcr_Pymt_Amt,Avg_Suplr_Mdcr_Stdzd_Amt
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A4605,"Tracheal suction catheter, closed system, each",N,9,7,,30,527,32.34189753,19.09,15.27203036,14.96728653
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A4618,Breathing circuits,N,4,2,,11,21,11.27857143,8.8,6.36952381,7.486190476
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A4624,"Tracheal suction catheter, any type other than closed system, each",N,79,41,85,251,21108,3.815124597,3.008850673,2.36039748,2.361395206
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A4628,"Oropharyngeal suction catheter, each",N,119,64,141,275,1344,6.898058036,4.34546131,3.313526786,3.25436756
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A6550,"Wound care set, for negative pressure wound therapy electrical pump, includes all supplies and accessories",N,410,51,746,1408,15980,71.10687109,26.33570401,20.99376658,20.06543867
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7000,"Canister, disposable, used with suction pump, each",N,539,113,899,1670,11247,42.60481551,8.933419579,7.104910643,6.713451587
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7002,"Tubing, used with suction pump, each",N,147,70,171,389,1092,6.466062271,3.79981685,2.925705128,3.385622711
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7003,"Administration set, with small volume nonfiltered pneumatic nebulizer, disposable",N,1322,221,3528,10662,21341,5.659019727,2.081069772,1.52926339,1.385008669
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7004,"Small volume nonfiltered pneumatic nebulizer, disposable",N,395,10,765,3567,7990,2.344007509,1.440090113,1.061031289,1.035209011
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7005,"Administration set, with small volume nonfiltered pneumatic nebulizer, non-disposable",N,1218,177,2742,3106,3106,59.58548616,18.21957502,13.51499356,12.39359627
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7007,"Large volume nebulizer, disposable, unfilled, used with aerosol compressor",N,27,22,29,46,108,8.843981482,3.827222222,2.950092593,2.760925926
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7010,"Corrugated tubing, disposable, used with large volume nebulizer, 100 feet",N,30,21,32,46,46,37.075,17.99717391,13.74347826,13.54521739
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7012,"Water collection device, used with large volume nebulizer",N,33,23,34,78,203,7.982955665,3.277142857,2.621182266,2.480295567
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7013,"Filter, disposable, used with aerosol compressor or ultrasonic generator",N,363,67,513,824,1386,1.636883117,0.661298701,0.492330447,0.469105339
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7014,"Filter, nondisposable, used with aerosol compressor or ultrasonic generator",N,60,12,66,72,73,12.16863014,3.98369863,3.140547945,2.873013699
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7015,"Aerosol mask, used with dme nebulizer",N,660,109,1140,2751,3185,3.49977708,1.595767661,1.184499215,1.071397174
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7016,"Dome and mouthpiece, used with small volume ultrasonic nebulizer",N,13,5,24,31,31,23.34,8.05516129,6.233870968,6.419677419
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7027,"Combination oral/nasal mask, used with continuous positive airway pressure device, each",N,9,6,,18,18,297.6488889,153.2022222,122.5605556,113.9255556
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7030,"Full face mask used with positive airway pressure device, each",N,1247,418,14092,26835,26848,276.8857989,119.6609859,90.51846953,84.39531325
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7031,"Face mask interface, replacement for full face mask, each",N,1109,373,11202,24422,61487,110.1686911,44.87479077,34.58967115,32.40058858
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7032,"Cushion for use on nasal mask interface, replacement only, each",N,999,334,9030,18299,94098,60.74760983,25.61183447,19.56738305,18.28358159
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7033,"Pillow for use on nasal cannula type interface, replacement only, pair",N,666,264,4583,9376,50129,47.07489457,19.13323505,14.48538112,13.94342277
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7034,"Nasal interface (mask or cannula type) used with positive airway pressure device, with or without head strap",N,1371,455,16595,30833,30845,162.3188935,74.30070903,55.94354385,52.84354709
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7035,Headgear used with positive airway pressure device,N,1719,545,28684,38808,38808,54.90403757,23.99319316,18.31851783,17.78668419
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7036,Chinstrap used with positive airway pressure device,N,306,190,1539,1880,1880,26.9165,12.31549468,9.429739362,9.260468085
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7037,Tubing used with positive airway pressure device,N,1542,427,20908,39680,39701,47.99938163,20.31389235,15.41535453,14.26205285
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7038,"Filter, disposable, used with positive airway pressure device",N,1708,562,26812,54908,295683,7.533335599,3.03055157,2.315656328,2.165274331
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7039,"Filter, non disposable, used with positive airway pressure device",N,1369,344,19504,25988,25994,18.72061784,8.145073479,6.210390859,6.207722936
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,A7046,"Water chamber for humidifier, used with positive airway pressure device, replacement, each",N,1133,414,12576,15916,15916,32.12754649,15.33729392,11.79176489,11.32389168
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0100,"Cane, includes canes of all materials, adjustable or fixed, with tip",N,176,78,205,205,205,32.61263415,24.31853659,18.784,18.58717073
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0105,"Cane, quad or three prong, includes canes of all materials, adjustable or fixed, with tips",N,345,117,413,413,413,66.57564165,55.9188862,42.18467312,42.30213075
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0114,"Crutches underarm, other than wood, adjustable or fixed, pair, with pads, tips and handgrips",N,293,90,500,500,500,65.82872,46.63564,35.63052,41.19486
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0116,"Crutch, underarm, other than wood, adjustable or fixed, with pad, tip, handgrip, with or without shock absorber, each",N,13,4,26,26,26,30.34615385,27.46,20.09730769,23.40576923
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0130,"Walker, rigid (pickup), adjustable or fixed height",N,9,5,12,12,12,77.47,55.3125,40.82333333,36.77333333
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0135,"Walker, folding (pickup), adjustable or fixed height",N,266,109,384,384,384,103.6095573,57.50377604,44.05481771,40.93432292
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0135,"Walker, folding (pickup), adjustable or fixed height",Y,6,5,,28,31,35.67870968,6.374193548,5.100645161,5.956451613
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0140,"Walker, with trunk support, adjustable or fixed height, any type",Y,2,2,,12,12,34.85416667,23.72416667,18.98083333,19.24333333
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0143,"Walker, folding, wheeled, adjustable or fixed height",N,2922,410,10166,10170,10170,147.0243235,70.06465093,54.06594002,48.80611898
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0143,"Walker, folding, wheeled, adjustable or fixed height",Y,48,28,53,190,205,39.56248781,7.752146342,5.642195122,6.00702439
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0147,"Walker, heavy duty, multiple braking system, variable wheel resistance",N,18,2,19,19,19,574.8926316,460.5947368,365.1305263,348.1852632
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0148,"Walker, heavy duty, without wheels, rigid or folding, any type, each",N,31,21,32,32,32,169.036875,97.334375,75.7434375,71.654375
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0149,"Walker, heavy duty, wheeled, rigid or folding, any type",Y,283,90,365,1991,2010,26.51795025,12.59435821,9.095273632,8.417363184
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0154,"Platform attachment, walker, each",N,131,62,173,177,207,85.75903382,53.43574879,41.70270531,40.12661836
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0155,"Wheel attachment, rigid pick-up walker, per pair",N,19,12,25,25,25,58.3072,23.5572,18.8448,18.0396
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0156,"Seat attachment, walker",N,1869,249,3467,3472,3472,33.58114631,19.53461406,15.0768894,13.50432892
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0156,"Seat attachment, walker",Y,18,11,18,61,61,12.16409836,2.169344262,1.425409836,1.21704918
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0158,"Leg extensions for walker, per set of four (4)",N,15,3,16,16,16,36.11,23.87,19.0975,18.63
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0163,"Commode chair, mobile or stationary, with fixed arms",N,1806,281,5754,5755,5755,158.144007,75.50965595,58.82168375,54.48813901
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0163,"Commode chair, mobile or stationary, with fixed arms",Y,15,12,15,54,54,35.11666667,12.31611111,9.806296296,8.252777778
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0165,"Commode chair, mobile or stationary, with detachable arms",Y,175,92,486,2450,2471,25.63839336,11.45997572,8.40140429,8.424492109
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0168,"Commode chair, extra wide and/or heavy duty, stationary or mobile, with or without arms, any type, each",N,146,73,180,180,180,231.7436111,135.9842222,105.6728889,100.4743333
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0168,"Commode chair, extra wide and/or heavy duty, stationary or mobile, with or without arms, any type, each",Y,38,25,55,196,196,30.32556122,13.6919898,10.23668367,9.623979592
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0181,"Powered pressure reducing mattress overlay/pad, alternating, with pump, includes heavy duty",Y,222,73,284,1211,1232,39.24215909,18.09689123,13.445625,11.82276786
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0184,Dry pressure mattress,N,297,50,461,461,461,256.8953579,172.3111931,135.390282,133.8253579
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0184,Dry pressure mattress,Y,31,9,34,104,104,31.96134615,19.31625,15.05605769,14.32576923
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0185,"Gel or gel-like pressure pad for mattress, standard mattress length and width",N,209,54,290,290,290,412.4433448,210.0936207,165.1481379,164.8634138
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0185,"Gel or gel-like pressure pad for mattress, standard mattress length and width",Y,7,6,,32,32,50.3771875,30.8490625,24.67625,19.721875
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0194,Air fluidized bed,Y,10,4,12,44,44,3914.715909,3218.863636,2572.576364,2547.029318
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0197,"Air pressure pad for mattress, standard mattress length and width",Y,5,2,,18,18,31.11444444,16.20611111,10.965,11.59722222
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0235,"Paraffin bath unit, portable (see medical supply code a4265 for paraffin)",Y,1,2,,31,35,17.03685714,14.084,11.27028571,12.70828571
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0277,Powered pressure-reducing air mattress,Y,78,32,111,429,431,744.9158237,297.8767749,234.8563109,211.1836891
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0372,"Powered air overlay for mattress, standard mattress length and width",Y,9,2,12,45,45,770.1386667,261.7586667,209.4053333,183.706
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0373,Nonpowered advanced pressure reducing mattress,Y,6,2,,37,37,594.3243243,279.3105405,213.8737838,179.4
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0465,"Home ventilator, any type, used with invasive interface, (e.g., tracheostomy tube)",Y,46,28,53,400,422,2140.403318,959.4494313,758.3184597,861.6999526
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0466,"Home ventilator, any type, used with non-invasive interface, (e.g., mask, chest shell)",Y,586,156,1476,11548,11591,2941.509053,952.4161927,746.032646,853.9788206
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0470,"Respiratory assist device, bi-level pressure capability, without backup rate feature, used with noninvasive interface, e.g., nasal or facial mask (intermittent assist device with continuous positive airway pressure device)",Y,219,173,1581,9202,9325,304.2907003,119.7131721,89.9177555,86.4542992
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0471,"Respiratory assist device, bi-level pressure capability, with back-up rate feature, used with noninvasive interface, e.g., nasal or facial mask (intermittent assist device with continuous positive airway pressure device)",Y,109,91,333,1865,1890,688.9218307,281.6045503,214.6139048,214.745291
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0482,"Cough stimulating device, alternating positive and negative airway pressure",Y,12,10,31,115,115,548.388087,417.9990435,314.9567826,317.6566087
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0483,"High frequency chest wall oscillation system, includes all accessories and supplies, each",Y,104,30,195,1202,1203,2085.073267,1009.182344,802.0502826,786.0101746
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0484,"Oscillatory positive expiratory pressure device, non-electric, any type, each",N,75,28,137,141,141,75.07801418,43,33.71758865,33.06085106
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0486,"Oral device/appliance used to reduce upper airway collapsibility, adjustable or non-adjustable, custom fabricated, includes fitting and adjustment",N,40,9,104,104,104,2784.158942,1191.584039,952.3420192,933.4827885
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0562,"Humidifier, heated, used with positive airway pressure device",N,483,229,4925,4929,4929,381.7510246,187.4686123,146.1005316,136.6527551
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0562,"Humidifier, heated, used with positive airway pressure device",Y,251,113,1106,5239,5491,59.55771262,19.03337643,14.11420688,12.85177381
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0565,"Compressor, air power source for equipment which is not self-contained or cylinder driven",Y,49,36,57,244,253,84.10189723,39.06822134,30.44632411,31.08660079
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0570,"Nebulizer, with compressor",N,15,10,15,29,29,69.93758621,10.38413793,6.863793103,6.724827586
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0570,"Nebulizer, with compressor",Y,2091,368,6160,32504,33512,35.74486691,8.305443125,6.01752417,5.292090893
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0574,Ultrasonic/electronic aerosol generator with small volume nebulizer,Y,10,5,14,64,64,128.5525,37.12796875,28.00078125,28.445
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0600,"Respiratory suction pump, home model, portable or stationary, electric",Y,189,94,257,1184,1224,115.2156863,38.49046569,29.94605392,34.16268791
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0601,Continuous positive airway pressure (cpap) device,N,11,10,12,24,24,230.4958333,60.49125,40.54458333,39.7325
State,01,Alabama,Durable Medical Equipment,D1E,Other DME,E0601,Continuous positive airway pressure (cpap) device,Y,820,337,10413,62366,63311,157.2584369,50.34828924,36.98042441,34.29274613
